Genus,Species name ,Family,Phyllum,No. of individual ,Nutrition type,Growth pattern,Substrate,Use,Long term plot (y/n),Months active,Year,Date,Plot name,Longitude,Latitude,Site,Forest type,Dominant tree,Dominant tree,Dominant tree,Land Cover Type
Tricholoma,scalpturatum,Tricholomataceae,Basidiomycota,1,mycorrhizal,Scattered,Soil,Unknown,1,July-October,2014,2014-08-09,LJ-P-4-3,100.166878,27.000058,Lijiang,Type 7,Pinus yunnanensis,Pinus armandii,,
Russula,xerampelina,Russulaceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-17,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,Type 3 = Closed broadleaved deciduous forest 
Agaricus,sp. 2,Agaricaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,Type 9 = Mosaic Grassland/Forest-Shrubland
Aureoboletus,thibetanus,Boletaceae,Basidiomycota,7,mycorrhizal,Solitary,Leaf litter,InEdible,1,July-October,2014,2014-09-02,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Chroogomphus,rutilus,Gomphidiaceae ,Basidiomycota,2,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-29,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Collybia,maculata,Tricholomataceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Edible,1,July-October,2014,2014-07-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,imbutus,Cortinariusceae,Basidiomycota,4,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-24,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,mucosus,Cortinariusceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-17,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,sp.2,Cortinariusceae,Basidiomycota,4,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,rubellus,Cortinariusceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-08-27,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Entoloma,sp.1,Enotolomataceae,Basidiomycota,4,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-02,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Entoloma,sp.3,Enotolomataceae,Basidiomycota,4,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-03,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hydnellum,concrescens,Bankeraceae ,Basidiomycota,1,mycorrhizal,Grouped,Soil,InEdible,1,July-October,2014,2014-09-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,russula,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Edible,1,July-October,2014,2014-08-29,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Laccaria,laccata,Hydnangiaceae,Basidiomycota,2,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-07-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,deliciosus,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-24,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lyophyllum,shimeji,tricholomataceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-09-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Marasmius,undatus,Marasmiusaceae,Basidiomycota,3,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Mycena,haematopus,Marasmiaceae,Basidiomycota,2,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Phylloporus,pelletieri,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-27,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Russula,aeruginea,Russulaceae,Basidiomycota,4,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Suillus,granulatus,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-07-19,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Suillus,granulatus,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-03,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Suillus,granulatus,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-03,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tricholoma,focale,Tricholomataceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-24,LJ-Q-1,100.176,27.002767,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Tylopilus,chromapes,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-10,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,ferrugineus,Boletaceae,Basidiomycota,1,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-09-24,LJ-Q-1,100.176,27.002767,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Entoloma,lividoalbum,Enotolomataceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,Type 2 = Closed to open broadleaved evergreen or semi-deciduous forest
Boletus,sp.1,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Collybia,sp.,Tricholomataceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,collinitus,Cortinariusceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,sp.3,Cortinariusceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,sp.1,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Scattered,Leaf litter,Unknown,1,July-October,2014,2014-08-09,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,lindtneri,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,miniatus,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-09,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,sp.1,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-27,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,sp.2,tricholomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-02,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius, sp.1,Russulaceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,controversus,Russulaceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,zonarius,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lycoperdon,sp.1,Lycoperdaceae,Basidiomycota,4,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-08-03,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Marasmius,oreades ,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Oudemansiella,badia,Tricholomataceae,Basidiomycota,1,saprotrophic ,Solitary,Leaf litter,Unknown,1,July-October,2014,2014-09-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Rhizopogon,sp.,Hymenogastraceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Strobilomyces,mirandus,Strobilomaceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Suillus,granulatus,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-03,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,chromapes,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-07,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,ferrugineus,Boletaceae,Basidiomycota,3,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-09-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,ferrugineus,Boletaceae,Basidiomycota,1,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-09-17,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,ferrugineus,Boletaceae,Basidiomycota,1,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-09-24,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,rubrobrunneus,Boletaceae,Basidiomycota,2,mycorrhizal,Grouped,Soil,Edible,1,July-October,2014,2014-09-10,LJ-Q-2,100.176167,27.003667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hydnellum,cyanopodium,Bankeraceae ,Basidiomycota,2,mycorrhizal,Grouped,Soil,InEdible,1,July-October,2014,2014-09-02,LJ-Q-3,100.179683,27.01435,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,miniatus,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-27,LJ-Q-3,100.176283,27.005367,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Marasmius,alliaceus,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-3,100.176283,27.005367,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Marasmius,oreades ,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-3,100.176283,27.005367,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tricholoma,equestre,Tricholomataceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-02,LJ-Q-3,100.176283,27.005367,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Entoloma,sp.2,Enotolomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-04,LJ-Q-4,100.176233,27.003333,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Laccaria,sp.2,Hydnangiaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-04,LJ-Q-4,100.176233,27.003333,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,rubidus,Russulaceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-04,LJ-Q-4,100.176233,27.003333,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Amanita,caesarea,Amanitceae ,Basidiomycota,5,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-08-15,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Amanita,muscaria,Amanitceae ,Basidiomycota,5,mycorrhizal,Solitary,Soil,Medicinal,1,July-October,2014,2014-08-30,LJ-Q-5,100.1925,27.0035,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Amanita,rubrovolvata,Amanitceae ,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-15,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cantharellus,clavulinopsis,Cantharelaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-30,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,amillatus,Cortinariusceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-16,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,cephalixus,Cortinariusceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Cortinarius,sp.1,Cortinariusceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-15,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hydnum,umbilicatum,Hydnaceae,Basidiomycota,1,mycorrhizal,Grouped,Soil,InEdible,1,July-October,2014,2014-09-11,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrocybe,sp.2,Hygrocybeaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-08-20,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,fuligineus,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,InEdible,1,July-October,2014,2014-09-23,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,sp.3,Hygrophoraceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-16,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Hygrophorus,russula,Hygrophoraceae,Basidiomycota,2,saprotrophic ,Solitary,Soil,Edible,1,July-October,2014,2014-08-30,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,akahatsu,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-15,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,camphoratus,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-16,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,rubrilacteus,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-20,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Lactarius,zonarioides,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-11,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Marasmius,undatus,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Strobilomyces,confusus,Strobilomaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-20,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tricholoma,columbetta,Tricholomataceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-11,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tylopilus,felleus,Boletaceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-16,LJ-Q-5,100.18885,27.011667,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Clitocybe,bresadoliana,Tricholomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-07-31,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Clitocybe,infundibuliformis,Tricholomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-01,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Clitocybe,infundibuliformis,Tricholomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-17,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Collybia,butyracea,Marasmiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-11,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Entoloma,stinuatium,Entolomataceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-08,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Marasmius,undatus,Marasmiusaceae,Basidiomycota,3,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-11,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Marasmius,wynneae,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-18,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Panaeolus,semiovatus,Bolbitiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Edible,1,July-October,2014,2014-07-18,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Stereopsis,humphreyi,Stereopsiaceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-08,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Tricholoma,equestre,Tricholomataceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-25,LJ-R-1,100.18035,27.013817,Lijiang,Type 4, Quercus senescens,Quercus guyavifolia,,
Tricholomopsis,rutilans,Tricholomataceae,Basidiomycota,1,saprotrophic ,Scattered,Soil,Edible,1,July-October,2014,2014-07-31,LJ-R-1,100.18035,27.013817,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Amanita,submembranacea,Amanitceae ,Basidiomycota,1,mycorrhizal,Solitary,Dead wood,Unknown,1,July-October,2014,2014-08-27,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Collybia,bakerensis ,Marasmiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Collybia,sp.,Marasmiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Cortinarius,balteatocumatilis,Cortinariusceae,Basidiomycota,5,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-18,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Cortinarius,iodes,Cortinariusceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-08-27,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Cortinarius,orellanus,Cortinariusceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-08-03,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Cortinarius,sp.6,Cortinariusceae,Basidiomycota,3,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-10,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Entoloma,sp.4,Enotolomataceae,Basidiomycota,2,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-08-18,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Lepiota,lubrica,Agaricaceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-24,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Marasmius,neosessilis,Marasmiusaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-10,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Polyporus,melanopus,Polyporaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-09-02,LJ-R-2,100.179333,27.0143,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Boletus,reticuloceps,Boletaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,Edible,1,July-October,2014,2014-09-16,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Clavulinopsis,sp.1,Clavariaceae ,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-23,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Collybia,butyracea,Marasmiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-07-11,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Coprinus,sp.,Coprinaceae,Basidiomycota,1,saprotrophic ,Scattered,Soil,Unknown,1,July-October,2014,2014-09-16,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Daedaleopsis,purpurea,Coriolaceae ,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-09-16,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Gomphus,floccosus,Gomphaceae,Basidiomycota,6,mycorrhizal,Scattered,Soil,Edible,1,July-October,2014,2014-09-04,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Lactarius,hepaticus,Russulaceae,Basidiomycota,2,mycorrhizal,Solitary,Soil,Unknown,1,July-October,2014,2014-09-04,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Lactarius,turpis,Russulaceae,Basidiomycota,1,mycorrhizal,Solitary,Soil,InEdible,1,July-October,2014,2014-09-16,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Mycena,galericulata,Marasmiaceae,Basidiomycota,1,saprotrophic ,Grouped,Soil,Unknown,1,July-October,2014,2014-09-23,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Mycena,sp.1,Marasmiaceae,Basidiomycota,1,saprotrophic ,Solitary,Soil,Unknown,1,July-October,2014,2014-07-11,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
Panellus,serotinus,Pleurotaceae ,Basidiomycota,1,saprotrophic ,Grouped,Soil,Edible,1,July-October,2014,2014-09-16,LJ-R-3,100.179683,27.01435,Lijiang,Type 4,Rhododendron decorum,Rhododendron yunnanense,,
